mean,std,max_abs,zcr,rms,fundamental_freq,spectral_centroid,spectral_rolloff,spectral_flatness,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,band_energy_0,band_energy_1,band_energy_2,band_energy_3,band_energy_4,band_energy_5,band_energy_6,band_energy_7,band_energy_8,band_energy_9,band_energy_10,band_energy_11,band_energy_12,label
-5.939495622442337e-06,0.07308447360992432,0.5906552076339722,0.2007780997983871,0.07308447360992432,195.1219512195122,765.8372545098521,750.0,0.14686253666877747,-17.897743225097656,-15.476781845092773,-14.796090126037598,-13.22206974029541,-15.126368522644043,-14.909567832946777,-14.345205307006836,-14.955306053161621,-15.235030174255371,-15.074468612670898,-15.240274429321289,-15.767102241516113,-16.329425811767578,6.533514806505991e-06,1.7433621906093322e-06,1.466276273731637e-07,7.450772443462483e-08,6.08938961477179e-08,1.43067140356834e-07,8.138297857840371e-08,1.1421133905287206e-07,1.0905557701335056e-07,1.1204468108871879e-07,4.840558176510967e-08,2.0944424861113475e-08,6.183005663018548e-09,1
0.0001449340197723359,0.09714736044406891,0.5096591114997864,0.09613222064393939,0.09714747220277786,219.17808219178082,412.9040953237649,562.5,0.027618467807769775,-17.21784210205078,-15.346025466918945,-14.493430137634277,-12.890562057495117,-13.45320987701416,-14.113463401794434,-14.382745742797852,-14.47047233581543,-14.9402494430542,-15.385927200317383,-15.724868774414062,-16.319868087768555,-17.05256462097168,1.3676613889401779e-05,2.33257901527395e-06,2.416514917058521e-07,1.7351393921671843e-07,5.611130404759024e-08,1.907224067565494e-08,1.0078750278808002e-08,6.127942597800029e-09,5.790331325528086e-09,4.5144719074130535e-09,5.303162797787309e-09,9.567873604510169e-09,4.063057001957304e-09,1
5.090392278361833e-06,0.023278547450900078,0.11716055870056152,0.15075041118421054,0.023278547450900078,197.53086419753086,872.1200315902212,1312.5,0.1374908685684204,-19.159029006958008,-16.87932777404785,-16.49285888671875,-14.973608016967773,-15.575112342834473,-16.86332130432129,-16.375932693481445,-16.22783851623535,-16.95472526550293,-16.79195785522461,-16.5396728515625,-16.978042602539062,-17.321842193603516,3.9521896155747527e-07,3.6165104688734573e-07,5.655133250570543e-08,1.9493068492693055e-08,3.92587828912383e-08,1.722260734027259e-08,8.201956447351222e-09,2.629921835861637e-09,2.200723159262452e-09,2.9982309968090703e-09,1.6720467233000136e-09,1.4026770855934956e-09,3.2230873525662673e-10,1
-3.3373667974956334e-05,0.04607076197862625,0.46375927329063416,0.19852120535714285,0.04607077315449715,222.22222222222223,505.3091375268301,500.0,0.07339955866336823,-19.187726974487305,-16.242883682250977,-15.636896133422852,-15.092886924743652,-16.470298767089844,-16.580202102661133,-17.014806747436523,-17.307132720947266,-17.303373336791992,-17.81086540222168,-18.358396530151367,-18.827354431152344,-19.31621551513672,3.3991898362728534e-06,1.779000058377278e-07,1.2850948749587587e-08,2.7368249888581886e-08,1.8548107050264662e-08,5.095116328845961e-09,8.787973015955686e-09,1.0139645567619482e-08,1.8107238375364432e-08,2.7547086389745346e-08,2.5287086202752107e-08,1.1286610757110793e-08,2.9293050207712668e-09,1
3.4956356103066355e-06,0.05309627205133438,0.3157444894313812,0.07089349287974683,0.05309627205133438,87.91208791208791,543.1086281961204,687.5,0.010583455674350262,-17.8448486328125,-16.907180786132812,-15.927505493164062,-14.406641960144043,-13.407757759094238,-14.431295394897461,-14.452590942382812,-13.982046127319336,-13.938884735107422,-14.112890243530273,-14.572110176086426,-15.177058219909668,-16.022058486938477,2.9577115583379054e-06,1.6741213357818197e-06,8.393884343149693e-08,7.062201490271036e-08,3.586591290627439e-08,2.5304986994711953e-09,3.358340272541227e-10,2.1434480579340942e-10,6.703675808905629e-11,4.199307290786436e-10,1.3646263286037907e-10,3.673782666968606e-10,1.2276700489533e-10,1
1.4446639397647232e-05,0.02136131189763546,0.12369152158498764,0.1190032958984375,0.021361317485570908,228.57142857142858,679.5581387093684,812.5,0.10756491869688034,-19.75984764099121,-17.643442153930664,-17.26114273071289,-15.999298095703125,-15.95276927947998,-17.796875,-17.61255645751953,-16.521032333374023,-17.134742736816406,-18.06308937072754,-18.377628326416016,-18.470062255859375,-19.21656036376953,6.129844223323744e-07,1.1464215532441813e-07,2.107938357198691e-08,5.847609507725338e-09,7.911028276907928e-09,7.683391700652464e-09,7.59860796506473e-09,1.3019811895276234e-09,4.4204457871899194e-09,5.199549679701931e-09,2.720933478528309e-09,1.1558624057883549e-09,3.921936941875259e-10,1
8.786490980128292e-06,0.09617320448160172,0.8772545456886292,0.09776239809782608,0.09617320448160172,238.80597014925374,539.1834704690103,750.0,0.046666160225868225,-17.095874786376953,-14.284866333007812,-14.030916213989258,-12.889802932739258,-14.088266372680664,-13.56645393371582,-14.015440940856934,-14.403854370117188,-14.845877647399902,-15.305533409118652,-15.475802421569824,-16.0540771484375,-16.64463996887207,1.0612106962071266e-05,4.745328624267131e-06,2.569841228705627e-07,2.884565475369527e-08,1.3394756415152642e-08,3.542800275369018e-09,1.4327123487589688e-08,4.090519212240906e-08,7.251730238522214e-08,5.487549614713316e-08,3.6356258448222434e-08,3.1383869725232216e-08,1.046776443303088e-08,1
1.1211807759536896e-05,0.09623518586158752,0.5770744681358337,0.14811673129562045,0.09623517096042633,197.53086419753086,537.5884796062077,750.0,0.08558690547943115,-16.415224075317383,-14.665083885192871,-14.099752426147461,-11.89201831817627,-13.577187538146973,-14.204972267150879,-13.514506340026855,-14.064811706542969,-14.61862564086914,-14.309553146362305,-14.976910591125488,-15.58790111541748,-15.62890911102295,1.1865119631693233e-05,3.176961854478577e-06,4.0609816664982645e-07,1.3712093505091616e-07,1.2028048956835846e-07,5.847508077749808e-08,2.6827240873217306e-08,5.0715122767996945e-08,7.504910115585517e-08,4.6397129693787065e-08,3.019047767338634e-08,3.420198879666714e-08,1.1832177015946854e-08,1
3.894592373399064e-05,0.09982722997665405,0.5769218802452087,0.13214983258928573,0.09982723742723465,210.52631578947367,526.900134579267,625.0,0.07169508188962936,-16.534732818603516,-15.553165435791016,-14.473098754882812,-11.982017517089844,-12.581100463867188,-14.004404067993164,-13.74399471282959,-13.344573020935059,-14.427408218383789,-14.139538764953613,-13.809518814086914,-14.868029594421387,-15.513924598693848,1.2780996257788502e-05,3.923133590433281e-06,1.2962436812813394e-07,6.380361838864701e-08,6.397041829586669e-08,3.2361125335000906e-08,3.313343555078063e-08,2.853212066611377e-08,6.125940643642025e-08,8.32192910138474e-08,7.463464868351366e-08,3.0817634666391314e-08,2.1708512321083617e-08,1
-2.5829127480392344e-05,0.09858604520559311,0.5011444687843323,0.1156768798828125,0.09858604520559311,250.0,544.7786536741836,750.0,0.054155267775058746,-16.34636116027832,-13.72292423248291,-13.83553695678711,-12.93182373046875,-12.214629173278809,-12.97409725189209,-13.563459396362305,-13.154500961303711,-12.945733070373535,-13.52405834197998,-13.715024948120117,-14.031472206115723,-14.542840003967285,1.1152955266879871e-05,4.677947799791582e-06,3.8354755815817043e-07,1.1915667386119821e-07,1.3021754341480118e-07,4.249794827160258e-08,4.07057427764812e-08,3.7220519999436874e-08,1.4339079257297271e-08,8.609118751223832e-09,1.3011927535444556e-08,2.659913533875624e-08,4.842310552533036e-09,1
1.610330946277827e-05,0.06625990569591522,0.9880977869033813,0.2249041863207547,0.06625990569591522,225.35211267605635,1598.4865612210374,2500.0,0.2302149385213852,-19.25660514831543,-17.923805236816406,-17.57463264465332,-15.598407745361328,-16.69038963317871,-16.896503448486328,-15.451286315917969,-15.613578796386719,-16.556324005126953,-16.792583465576172,-16.879018783569336,-17.00121307373047,-17.093849182128906,8.114286060845188e-07,2.1221301267360104e-06,2.4472371933370596e-06,6.221703756636998e-07,4.559552735372563e-07,1.4171391171657888e-07,3.194200530742819e-07,7.398860901730586e-08,1.18445413477275e-08,2.1832022412127117e-08,3.189042274698295e-08,3.777231327717345e-08,1.956351347587315e-08,1
5.697998858522624e-05,0.014523020945489407,0.19995728135108948,0.0916657927852349,0.014523133635520935,152.38095238095238,667.1146973911412,937.5,0.0731644481420517,-20.597938537597656,-19.405654907226562,-18.36482810974121,-16.734140396118164,-17.761384963989258,-17.42095184326172,-16.518117904663086,-17.441539764404297,-17.806041717529297,-18.021791458129883,-18.82697868347168,-19.008092880249023,-19.07505226135254,2.147975521893386e-07,1.0342036205202021e-07,2.5045597595863e-08,8.52255155336934e-09,4.527223484984688e-09,8.448494681623231e-10,9.591545335752016e-10,3.8372938160335934e-10,1.3478332339111887e-10,2.9519683919509987e-10,4.1971151554243136e-10,4.522943963802817e-10,1.1778496233905145e-10,1
0.004778761882334948,0.09578915685415268,0.5251320004463196,0.1132262323943662,0.0959082841873169,219.17808219178082,696.190780419128,750.0,0.08173877000808716,-16.89607048034668,-14.402762413024902,-13.904411315917969,-12.991787910461426,-12.926257133483887,-13.550724029541016,-13.544100761413574,-12.834338188171387,-13.435347557067871,-13.70285701751709,-13.564533233642578,-13.937396049499512,-14.528924942016602,1.1560761777218431e-05,2.7185647013538983e-06,2.5520736812723044e-07,3.6582738971446815e-07,3.54177359440655e-07,1.2503599577939895e-07,1.765659476404835e-07,1.6652100498504296e-07,7.582231376090931e-08,2.700283552314886e-08,8.102084336769622e-09,4.431458755504991e-09,1.7161038146085161e-09,1
2.0947481971234083e-08,0.12062498927116394,0.8323923349380493,0.1563262939453125,0.12062499672174454,181.8181818181818,878.6090749882555,1250.0,0.1843125820159912,-16.013511657714844,-12.722485542297363,-12.936348915100098,-11.459189414978027,-13.436161041259766,-12.767480850219727,-11.923413276672363,-13.472538948059082,-12.594705581665039,-12.273981094360352,-13.796334266662598,-13.19965648651123,-13.434560775756836,1.150895423052134e-05,9.10584185476182e-06,1.3422543361230055e-06,7.225308991110069e-07,2.703870904952055e-07,7.434169901898713e-08,3.719185031059169e-07,1.5818929455235775e-07,2.427822209938313e-07,1.7851814959612966e-07,1.1919902220824952e-07,1.4991367436323344e-07,5.7109684092893076e-08,1
-0.00023160697310231626,0.14618916809558868,0.9380779266357422,0.1574530117753623,0.1461893618106842,213.33333333333334,1035.5662463273636,1562.5,0.22044599056243896,-16.021778106689453,-13.476016998291016,-13.582737922668457,-12.559067726135254,-12.966836929321289,-13.939772605895996,-13.659685134887695,-12.956933975219727,-13.90786075592041,-14.00618839263916,-12.875107765197754,-14.383147239685059,-14.900571823120117,1.669896300882101e-05,1.2436695215001237e-05,2.2193105451151496e-06,1.1309246019663988e-06,5.344791702555085e-07,4.6003543729966623e-07,2.204997429089417e-07,2.129183087618003e-07,5.643086069540004e-07,7.413353273477696e-07,3.313415675165743e-07,1.7745828984061518e-07,4.0926391164930465e-08,1
8.002736649359576e-06,0.021843014284968376,0.08438368141651154,0.05474778163580247,0.021843016147613525,195.1219512195122,289.67664266211636,437.5,0.008146049454808235,-19.009899139404297,-16.653318405151367,-15.617307662963867,-14.617377281188965,-16.215909957885742,-16.153141021728516,-16.50204086303711,-16.719762802124023,-17.16533088684082,-17.793865203857422,-18.67336654663086,-19.237483978271484,-19.42374038696289,7.943500577312079e-07,5.039448325305784e-08,1.26889276863551e-09,3.7342856584743345e-10,1.4693359029482878e-10,4.419875229699777e-11,2.238833424206277e-11,2.0173661352540506e-11,1.0097082892013276e-10,6.191335638616735e-11,4.642915565900019e-11,3.153156208357544e-11,5.822450160897219e-12,1
-0.0007191791082732379,0.1005459651350975,0.6665547490119934,0.13547165329391891,0.10054852813482285,253.96825396825398,735.0518634090694,1187.5,0.0681537613272667,-17.77210235595703,-16.554738998413086,-15.889887809753418,-14.93536376953125,-14.109423637390137,-14.399365425109863,-14.672883987426758,-14.670539855957031,-14.42519760131836,-14.645137786865234,-15.152274131774902,-15.227436065673828,-15.75553035736084,9.054801012098324e-06,5.595112270384561e-06,1.2840187082474586e-06,6.642917469434906e-07,2.585367155916174e-07,1.1214227413347544e-07,6.180663092436589e-08,4.0880305363089064e-08,1.2524024484150686e-08,9.270961776053355e-09,9.258444677584521e-09,8.659560180035442e-09,4.198354552897854e-09,1
-0.002660642145201564,0.5874306559562683,1.000030517578125,0.1218655493951613,0.5874367356300354,390.2439024390244,904.6239673469863,1250.0,0.07221481949090958,-13.807056427001953,-12.62614917755127,-12.858611106872559,-12.72012996673584,-12.055927276611328,-10.421685218811035,-9.785402297973633,-10.4168119430542,-11.23824691772461,-11.207677841186523,-10.591686248779297,-10.636090278625488,-10.136940956115723,0.00018181395716965199,0.00029221957083791494,5.700841938960366e-05,1.3231950106273871e-05,1.2230563697812613e-05,9.041212251759134e-06,2.2250815163715743e-06,1.1262171710768598e-06,8.600637215749884e-07,6.2820453194945e-07,4.30393782835381e-07,1.9489829128360725e-07,7.539060931094355e-08,1
2.98690815725422e-06,0.04485128074884415,0.44129765033721924,0.16760734498031496,0.04485128074884415,301.8867924528302,881.43445821685,1437.5,0.14701628684997559,-18.767702102661133,-17.835735321044922,-16.62981605529785,-14.894433975219727,-15.062467575073242,-15.56596851348877,-15.789548873901367,-16.118709564208984,-15.844137191772461,-15.536025047302246,-15.526413917541504,-15.839351654052734,-15.86917781829834,1.3678665027327952e-06,1.4216772115105414e-06,2.1145839923519816e-07,1.5751446369449695e-07,9.300224235175847e-08,2.4263107079036672e-08,1.3315373692535104e-08,2.6202041425449352e-08,1.4715636709183855e-08,1.0053230248274758e-08,1.0350764689803782e-08,7.047237016166719e-09,2.748561822585316e-09,1
4.20066062361002e-05,0.06334052234888077,0.317453533411026,0.14776657919847327,0.06334053725004196,175.82417582417582,708.4272479741702,687.5,0.11319456249475479,-18.00824546813965,-16.100664138793945,-14.593923568725586,-13.303106307983398,-15.28281307220459,-14.434226989746094,-14.436897277832031,-14.826804161071777,-14.308023452758789,-15.066656112670898,-15.48424243927002,-15.885994911193848,-16.762954711914062,3.843975719064474e-06,2.5232520783902146e-06,1.0626898472310131e-07,5.28236157038009e-08,7.04984657318164e-08,1.3588380198825689e-08,3.395354042368126e-08,3.98342017149389e-08,3.729113373651671e-08,3.52149278626257e-08,3.13004484553403e-08,2.3897378298443073e-08,8.288735031669603e-09,1
7.504246696043992e-06,0.09592945128679276,0.6465651392936707,0.18526027513586957,0.09592945128679276,421.05263157894734,1535.0016168795494,3000.0,0.1311701089143753,-17.442548751831055,-13.641924858093262,-13.474603652954102,-14.945731163024902,-14.041716575622559,-13.869890213012695,-13.929410934448242,-14.231573104858398,-14.6560697555542,-14.993767738342285,-14.645798683166504,-14.237719535827637,-13.76773738861084,2.304192094015889e-06,6.110041340434691e-06,1.7923515542861423e-06,1.6332909353877767e-06,9.127627436100738e-07,1.1402852351238835e-06,7.878324481680465e-07,2.1563256780154916e-07,4.269286435487629e-08,6.589544021551319e-09,4.633087691274795e-09,3.7184233470100025e-09,2.4445721003019116e-09,1
2.9262084353831597e-05,0.06488825380802155,0.36899930238723755,0.16124845805921054,0.06488826870918274,141.5929203539823,755.6471084923968,1187.5,0.03714688494801521,-18.013362884521484,-17.27353858947754,-16.235729217529297,-14.962864875793457,-14.304652214050293,-14.546895027160645,-14.849250793457031,-14.698857307434082,-14.994061470031738,-14.985355377197266,-15.279562950134277,-15.330857276916504,-15.540121078491211,3.4130466701753903e-06,2.6173884180025198e-06,6.162889008010097e-07,2.0369888886762055e-07,1.4764283662316302e-07,2.733862203285753e-08,1.2829658224688956e-08,8.870901346824667e-09,2.405833576801797e-08,2.505149154785613e-08,9.527215821814039e-11,1.3834199627874022e-12,7.519352436709259e-13,1
-7.852436283428688e-06,0.027741076424717903,0.28913235664367676,0.1494457347972973,0.027741078287363052,188.23529411764707,1108.9509672297195,1875.0,0.2570253312587738,-19.015594482421875,-16.415592193603516,-15.889665603637695,-15.084379196166992,-15.866570472717285,-15.866424560546875,-15.590072631835938,-15.974653244018555,-16.45186996459961,-17.033063888549805,-17.368896484375,-18.285682678222656,-18.311494827270508,8.517810101693613e-07,2.229186435442898e-07,4.373795192691432e-08,4.3768562107970865e-08,2.0761863339657793e-08,3.914361279555578e-09,1.7431281307267454e-08,2.2008970645970294e-08,2.2575592950602186e-08,2.295694301324147e-08,2.4984570856645405e-08,1.762961865381385e-08,4.1396313044117505e-09,1
-3.181969077559188e-05,0.041220925748348236,0.3412274420261383,0.12310431985294118,0.04122093692421913,186.04651162790697,672.1458524635703,812.5,0.050208721309900284,-19.113197326660156,-16.174673080444336,-15.644636154174805,-14.935473442077637,-16.305667877197266,-15.758249282836914,-15.519088745117188,-15.772526741027832,-15.581854820251465,-15.450679779052734,-15.96048355102539,-15.781574249267578,-16.08289909362793,8.896386134438217e-07,1.8077896584145492e-06,4.672326170407359e-08,1.7342840052947395e-08,6.9462746665749364e-09,2.1813311157359294e-09,2.0979193937620266e-09,2.505483820414156e-09,2.965124368259353e-09,6.722161050021214e-09,8.741624313302054e-09,4.242048934344211e-09,2.2552637535255826e-09,1
-0.00020756623416673392,0.21325695514678955,0.9597765803337097,0.12349249089805825,0.2132570594549179,115.94202898550725,928.527217112197,1375.0,0.08340165764093399,-16.211240768432617,-14.170228958129883,-14.172013282775879,-13.160016059875488,-12.38100814819336,-13.155956268310547,-13.347556114196777,-13.111434936523438,-12.993171691894531,-13.306899070739746,-13.331064224243164,-13.132184982299805,-13.786172866821289,2.480480179656297e-05,3.715485945576802e-05,6.717426913382951e-06,3.018761844941764e-06,1.4940418395781307e-06,3.563274901807745e-07,2.7996287599307834e-07,4.837176561522938e-07,9.223319921147777e-07,1.9656670247059083e-07,2.6194751256980453e-08,1.5417054299859956e-08,6.081563697080128e-09,1
1.619141039554961e-05,0.09691862761974335,0.635700523853302,0.09099315542035398,0.09691862761974335,181.8181818181818,536.1199258578209,812.5,0.019800325855612755,-16.734872817993164,-14.009838104248047,-13.283422470092773,-12.150156021118164,-14.026734352111816,-13.654522895812988,-14.256512641906738,-14.44687557220459,-14.381640434265137,-14.354097366333008,-14.051000595092773,-14.759246826171875,-14.946553230285645,8.72740929480642e-06,6.668110472674016e-06,3.6852935636488837e-07,8.028264630866033e-08,2.8341576197021823e-08,1.5041592860143282e-08,1.0886932244602576e-08,6.026175114470789e-09,4.801510744556481e-09,4.217850957388691e-09,3.796140735090603e-09,2.093167195127421e-09,3.724626995715852e-10,1
5.139368568052305e-06,0.012024058029055595,0.11386455595493317,0.11137418926886793,0.012024059891700745,192.7710843373494,981.9392280776391,1875.0,0.13348132371902466,-20.713048934936523,-19.670822143554688,-18.675060272216797,-16.737018585205078,-17.776493072509766,-17.98968505859375,-16.998394012451172,-17.566232681274414,-17.89919662475586,-17.567440032958984,-17.964906692504883,-18.53160858154297,-18.63219451904297,7.85355638299734e-08,1.0775178083122228e-07,1.759028123160533e-08,1.57269699485596e-08,9.568842607166061e-09,6.349430758945118e-09,1.5281337306660703e-09,1.3795619091538924e-09,1.1729263116322386e-09,1.1303723929101395e-10,7.694197362573263e-11,1.0531667898883157e-10,1.2836082197154042e-10,1
1.7163580196211115e-05,0.059255119413137436,0.5533921122550964,0.1123046875,0.059255123138427734,153.84615384615384,522.502393897385,750.0,0.027397865429520607,-18.3060359954834,-16.384403228759766,-14.219964981079102,-14.229897499084473,-14.921016693115234,-14.448232650756836,-15.638833045959473,-14.929767608642578,-15.604687690734863,-15.744974136352539,-15.786267280578613,-16.667095184326172,-17.117097854614258,4.09838594350731e-06,1.6099276081149583e-06,2.36436605405288e-07,5.948997738869366e-08,1.2941831606383403e-08,3.716615459836703e-09,3.843135587544566e-09,4.084021565375906e-09,4.443179602020564e-09,3.1922298138198357e-09,1.4608132481441771e-09,1.3509647844855976e-09,7.156060188862057e-10,1
-5.91568932577502e-05,0.03503565117716789,0.2612689733505249,0.12737669427710843,0.03503569960594177,410.2564102564103,570.0797695890622,562.5,0.06309576332569122,-19.133007049560547,-18.683549880981445,-17.264352798461914,-15.521330833435059,-15.823484420776367,-15.729107856750488,-14.902839660644531,-15.424878120422363,-16.358985900878906,-17.24999237060547,-17.690593719482422,-18.222213745117188,-18.65871810913086,1.761680209710903e-06,2.495746684871847e-07,5.1432035519383135e-08,3.143741267308542e-08,1.2441464747325881e-08,8.02949262634911e-09,3.963844363852331e-09,2.2215436157324575e-09,5.273609104960997e-09,5.9372586846961894e-09,3.6708303063903713e-09,3.3340137317594554e-09,1.0224767699185122e-09,1
4.287996489438228e-06,0.022197384387254715,0.22763755917549133,0.15233037243150685,0.022197384387254715,175.82417582417582,754.7343570907499,1312.5,0.08357367664575577,-20.132883071899414,-18.83820343017578,-18.40922737121582,-17.279836654663086,-17.869619369506836,-16.745773315429688,-16.369186401367188,-17.245929718017578,-17.006702423095703,-17.5408935546875,-18.161113739013672,-18.426782608032227,-18.816673278808594,5.089401042823738e-07,2.0364936403893807e-07,5.4683411576661456e-08,4.9310774130617574e-08,9.495249919666549e-09,4.841399281474423e-09,3.1995399663031776e-09,6.039697630910723e-10,1.9895827207960792e-09,1.5273964315554167e-09,1.09301201423051e-09,9.995047012267833e-10,3.6242125966978733e-10,1
-4.4834796426584944e-05,0.059177156537771225,0.6726279258728027,0.05914306640625,0.05917717143893242,500.0,317.18418782745,500.0,0.018966780975461006,-17.406774520874023,-14.724198341369629,-13.0106840133667,-14.216066360473633,-13.575542449951172,-14.86854076385498,-14.42568588256836,-14.23973274230957,-14.427520751953125,-14.916921615600586,-15.907792091369629,-16.46797752380371,-17.004276275634766,5.1792512749671005e-06,5.81296205837134e-07,7.773581245373862e-08,2.3104519186745165e-08,1.4583915408650228e-08,2.0651135912430618e-08,5.125884605661213e-09,1.672088134618832e-09,1.590151121888539e-09,1.2291653250784407e-09,1.0139052930568937e-09,9.99464289108687e-10,2.2855004000454926e-10,1
-4.63683591078734e-06,0.03849319368600845,0.42280343174934387,0.17330025337837837,0.03849319741129875,444.44444444444446,982.4992644623378,1437.5,0.11707798391580582,-19.765039443969727,-19.308156967163086,-18.31690216064453,-17.823530197143555,-16.877016067504883,-16.460798263549805,-16.979679107666016,-16.877737045288086,-17.585222244262695,-17.462800979614258,-17.324819564819336,-17.79935073852539,-17.866737365722656,9.118355706050352e-07,9.178518212138442e-07,4.086809894943144e-07,9.187362337570448e-08,7.09323089154168e-08,1.3654325670131584e-08,1.7927648698901066e-08,9.159034419781165e-09,1.1076699557577285e-08,5.368737454602979e-09,3.795870728851014e-09,3.1037192815830394e-09,6.820646270000452e-10,1
4.600713509717025e-05,0.10447660833597183,0.6367381811141968,0.058563040487421385,0.10447663068771362,97.5609756097561,419.0210389630876,812.5,0.02677537314593792,-15.935262680053711,-11.51848030090332,-11.175509452819824,-12.317765235900879,-12.391778945922852,-13.856680870056152,-14.304615020751953,-13.76611328125,-14.182358741760254,-14.679672241210938,-15.047585487365723,-15.19070816040039,-15.509682655334473,1.4481904145213775e-05,2.9605637337226653e-06,4.2480800743760483e-07,4.340303405570012e-07,1.9676642182275828e-07,6.483060843720523e-08,2.8370124027787824e-08,5.347289189217008e-08,6.1081708579990845e-09,1.6052272844291338e-09,1.413864025856526e-09,9.072826379075138e-10,7.389125977752542e-10,1
-2.1418802134576254e-05,0.10391739010810852,0.747703492641449,0.11991788903061225,0.10391738265752792,82.47422680412372,885.5664988637668,1437.5,0.07482591271400452,-16.520572662353516,-13.020086288452148,-13.281173706054688,-13.426794052124023,-13.477594375610352,-13.46435546875,-13.222044944763184,-13.357519149780273,-13.37929916381836,-13.231694221496582,-13.185883522033691,-13.261897087097168,-13.357510566711426,5.634517037833575e-06,8.051487384364009e-06,3.0344067454279866e-06,5.466085326588654e-07,3.2808665650918556e-07,7.885267905294313e-08,4.44084449213733e-08,2.645818142354983e-08,1.8304426419035735e-08,1.3567790446700201e-08,1.5022310506651593e-08,1.0128828442645954e-08,4.37625402582853e-09,1
-7.181840919656679e-05,0.13734476268291473,0.7369609475135803,0.09033651089449542,0.13734479248523712,296.2962962962963,666.3231254160178,937.5,0.02817855030298233,-16.594491958618164,-14.563977241516113,-14.301556587219238,-13.610198974609375,-12.6880521774292,-12.806136131286621,-13.334529876708984,-13.07554817199707,-13.33439826965332,-13.458742141723633,-13.616846084594727,-14.037339210510254,-14.58657169342041,1.5077882380865049e-05,1.4225302038539667e-05,1.4135728179098805e-06,5.997837320137478e-07,1.992703033693033e-07,5.164713456906611e-08,1.575889285732046e-08,1.1558935142375049e-08,1.5161591093715288e-08,1.4197737208121453e-08,1.038776265005481e-08,4.0461620720577685e-09,1.181637454550355e-09,1
0.00848142709583044,0.11384492367506027,0.574083685874939,0.18005475427350429,0.11416041851043701,235.2941176470588,795.3322065585085,812.5,0.17222677171230316,-17.04270362854004,-15.350799560546875,-14.085511207580566,-13.135214805603027,-13.277412414550781,-13.602252960205078,-13.940792083740234,-13.916692733764648,-14.192705154418945,-15.001537322998047,-15.241286277770996,-15.525227546691895,-16.278108596801758,1.6967165720416233e-05,2.735418320298777e-06,2.1289440610416932e-07,8.130059541144874e-07,3.810670250459225e-07,2.3226932910347386e-07,2.6484104864721303e-07,1.560885607432283e-07,1.5864924307606998e-07,2.7263982360636874e-07,1.71479968003041e-07,1.3612770999316126e-07,2.454099146120825e-08,1
9.22532708500512e-05,0.32196417450904846,0.939451277256012,0.031081989247311828,0.32196417450904846,70.48458149779735,167.4311131902104,125.0,0.016739793121814728,-11.645574569702148,-6.824487686157227,-9.962471008300781,-10.306859970092773,-11.066840171813965,-12.117530822753906,-12.487713813781738,-12.708415985107422,-13.95789909362793,-14.001873970031738,-13.315587043762207,-14.206452369689941,-14.607477188110352,0.00017361546633765101,9.026765837916173e-06,1.0478871672603418e-06,5.690741318176151e-07,5.888701934964047e-07,4.1621839841354813e-07,1.6408421288360842e-07,1.0616437862154271e-07,7.088653575237913e-08,6.891006165687941e-08,9.503127174070869e-09,2.0557276769750388e-08,1.8456125516763677e-08,1
-1.1720599104592111e-05,0.023885715752840042,0.16357921063899994,0.1419651761968085,0.02388571761548519,210.52631578947367,1012.246617632286,2312.5,0.20622758567333221,-18.895235061645508,-17.17271614074707,-16.90537452697754,-15.32454776763916,-15.147976875305176,-15.30731201171875,-15.902876853942871,-16.662660598754883,-16.852617263793945,-16.777612686157227,-16.852012634277344,-16.966501235961914,-17.646564483642578,5.327484586814535e-07,2.0731376082494535e-07,4.269413977908698e-08,5.2080348922345365e-08,5.5199212312118107e-08,3.496706213468315e-08,2.438985369224156e-08,5.896541033223457e-09,3.1857505522481233e-09,2.9584150684769384e-09,2.3559962869512674e-09,2.529096043701884e-09,1.3399950038461839e-09,1
3.2365026072511682e-06,0.03331178054213524,0.17923520505428314,0.12314967105263158,0.03331178054213524,225.35211267605635,741.9499977285295,1000.0,0.06892604380846024,-18.70053482055664,-16.443552017211914,-16.65118408203125,-15.175881385803223,-15.305096626281738,-16.077077865600586,-15.447699546813965,-15.015347480773926,-15.529399871826172,-15.82154369354248,-15.908818244934082,-16.171152114868164,-16.610275268554688,8.68901679496048e-07,7.814778086867591e-07,9.380486432064572e-08,6.291435283856117e-08,3.878502852217025e-08,7.52322826258478e-09,2.903414841881613e-09,9.135471823462638e-10,1.6926654522464446e-09,1.303059327106837e-09,2.359993311884523e-09,2.605256677057355e-09,8.659085670714717e-10,1
4.203986100037582e-05,0.03244767338037491,0.21579638123512268,0.14516469594594594,0.032447699457407,202.53164556962025,801.3100173729698,1125.0,0.1638585478067398,-19.353940963745117,-16.986238479614258,-15.988931655883789,-15.504264831542969,-16.030305862426758,-16.199432373046875,-16.53623390197754,-17.058225631713867,-16.898136138916016,-16.92820167541504,-17.1666202545166,-17.703699111938477,-18.098079681396484,1.0349000376663753e-06,5.14991029376688e-07,7.659707534912741e-08,5.24373326982186e-08,3.6587696428114214e-08,1.0547916318159878e-08,1.930444248898766e-08,5.213105946921814e-09,7.631947518405013e-09,6.717865375094334e-09,7.256225842411368e-09,1.2114761638315485e-08,8.893301206569504e-09,1
